"No.","Time","Source","Destination","Protocol","Length","Info"
"369","130.167234632","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10382 Ack=14178 Win=65535 Len=0"
"370","130.245537248","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"371","130.245585564","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14178 Ack=10495 Win=65535 Len=0"
"372","132.178575252","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"373","132.178842258","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10495 Ack=14377 Win=65535 Len=0"
"374","132.262508063","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"375","132.262553283","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14377 Ack=10608 Win=65535 Len=0"
"376","134.179623891","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"377","134.179974113","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10608 Ack=14526 Win=65535 Len=0"
"378","134.259660241","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"379","134.259688193","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14526 Ack=10721 Win=65535 Len=0"
"380","136.165623226","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"381","136.165925199","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10721 Ack=14659 Win=65535 Len=0"
"382","136.264891438","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"383","136.264939095","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14659 Ack=10834 Win=65535 Len=0"
"384","138.180950029","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"385","138.181229079","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10834 Ack=14792 Win=65535 Len=0"
"386","138.259304493","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"387","138.259358723","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14792 Ack=10947 Win=65535 Len=0"
"388","140.174563977","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"389","140.174869884","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=10947 Ack=14941 Win=65535 Len=0"
"393","140.259296722","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"394","140.259332806","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=14941 Ack=11060 Win=65535 Len=0"
"395","142.174357927","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"396","142.174739296","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=11060 Ack=15108 Win=65535 Len=0"
"397","142.297543154","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"398","142.297584107","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=15108 Ack=11173 Win=65535 Len=0"
"399","144.190872144","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"400","144.191138419","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=11173 Ack=15241 Win=65535 Len=0"
"401","144.270002671","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"402","144.270041955","10.0.2.15","149.154.167.99","TCP","56","49022  >  443 [ACK] Seq=15241 Ack=11286 Win=65535 Len=0"
"403","146.179622756","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"404","146.180050788","149.154.167.99","10.0.2.15","TCP","62","443  >  49022 [ACK] Seq=11286 Ack=15440 Win=65535 Len=0"
