"No.","Time","Source","Destination","Protocol","Length","Info"
"37","12.945947083","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"38","12.946383129","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=955 Ack=1166 Win=65535 Len=0"
"43","13.922213449","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"44","13.922543220","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=955 Ack=1349 Win=65535 Len=0"
"45","14.001069753","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"46","14.061636564","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=1349 Ack=1068 Win=65535 Len=0"
"47","15.945461703","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"48","15.946076080","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1068 Ack=1516 Win=65535 Len=0"
"49","16.047387680","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"50","16.047426467","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=1516 Ack=1181 Win=65535 Len=0"
"51","17.944668555","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"52","17.945028785","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1181 Ack=1715 Win=65535 Len=0"
"53","18.025233415","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"54","18.025275763","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=1715 Ack=1294 Win=65535 Len=0"
"55","19.950549233","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"56","19.951477608","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1294 Ack=1864 Win=65535 Len=0"
"57","20.089106357","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"58","20.089134577","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=1864 Ack=1407 Win=65535 Len=0"
"59","21.982585980","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"60","21.983076614","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1407 Ack=2063 Win=65535 Len=0"
"61","22.063449162","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"62","22.063505935","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2063 Ack=1520 Win=65535 Len=0"
"63","23.950542854","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"64","23.951117634","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1520 Ack=2246 Win=65535 Len=0"
"65","24.030193473","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"66","24.030235032","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2246 Ack=1633 Win=65535 Len=0"
"67","25.954099187","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"68","25.954859798","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1633 Ack=2395 Win=65535 Len=0"
"69","26.034815367","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"70","26.034927336","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2395 Ack=1746 Win=65535 Len=0"
"71","26.909081499","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"72","26.909127643","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2395 Ack=1875 Win=65535 Len=0"
"73","26.917786358","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"74","26.918211016","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=1875 Ack=2544 Win=65535 Len=0"
"75","26.994879338","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"76","27.016414045","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"77","27.016802980","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2004 Ack=2677 Win=65535 Len=0"
"78","27.956755477","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"79","27.957160906","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2004 Ack=2826 Win=65535 Len=0"
"80","28.035306013","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"81","28.135252914","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2826 Ack=2117 Win=65535 Len=0"
"82","29.711199595","149.154.167.99","10.0.2.15","TLSv1.2","718","Application Data"
"83","29.711251011","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=2826 Ack=2779 Win=65535 Len=0"
"84","29.737939226","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"85","29.738269975","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2779 Ack=2975 Win=65535 Len=0"
"86","29.739595617","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"87","29.739901922","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2779 Ack=3124 Win=65535 Len=0"
"88","29.854683222","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"89","29.862622248","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"90","29.862880452","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2892 Ack=3257 Win=65535 Len=0"
"91","29.958942705","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"92","29.959364377","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=2892 Ack=3424 Win=65535 Len=0"
"93","29.959541198","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"94","29.970557160","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"95","29.970926803","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3055 Ack=3591 Win=65535 Len=0"
"96","30.041971620","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"97","30.086275406","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=3591 Ack=3168 Win=65535 Len=0"
"98","31.958229950","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"99","31.958533628","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3168 Ack=3774 Win=65535 Len=0"
"100","32.036072681","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"101","32.036106294","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=3774 Ack=3281 Win=65535 Len=0"
"102","33.965649497","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"103","33.966089323","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3281 Ack=3973 Win=65535 Len=0"
"104","34.043575448","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"105","34.043614444","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=3973 Ack=3394 Win=65535 Len=0"
"106","35.964468248","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"107","35.964967845","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3394 Ack=4106 Win=65535 Len=0"
"108","36.051408601","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"109","36.051461034","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4106 Ack=3507 Win=65535 Len=0"
"110","37.977235277","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"111","37.977552058","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3507 Ack=4239 Win=65535 Len=0"
"112","38.059815018","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"113","38.059875727","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4239 Ack=3620 Win=65535 Len=0"
"114","39.978903314","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"115","39.979280981","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3620 Ack=4422 Win=65535 Len=0"
"116","40.057512644","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"117","40.057556852","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4422 Ack=3733 Win=65535 Len=0"
"118","40.297074426","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"119","40.297592858","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=3733 Ack=4555 Win=65535 Len=0"
"120","40.404922117","149.154.167.99","10.0.2.15","TLSv1.2","507","Application Data"
"121","40.404950611","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4555 Ack=4184 Win=65535 Len=0"
"122","40.429329288","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"123","40.429704237","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4184 Ack=4738 Win=65535 Len=0"
"124","41.975603083","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"125","41.976060099","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4184 Ack=4937 Win=65535 Len=0"
"126","42.057422363","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"127","42.117608110","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4937 Ack=4297 Win=65535 Len=0"
"128","42.953164452","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"129","42.953268600","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=4937 Ack=4460 Win=65535 Len=0"
"130","43.030504238","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"131","43.031054753","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4460 Ack=5104 Win=65535 Len=0"
"132","43.978737257","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"133","43.979101916","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4460 Ack=5271 Win=65535 Len=0"
"134","44.061793694","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"135","44.061827842","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=5271 Ack=4573 Win=65535 Len=0"
"136","46.001037839","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"137","46.002018597","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4573 Ack=5420 Win=65535 Len=0"
"138","46.080545366","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"139","46.081007005","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=5420 Ack=4686 Win=65535 Len=0"
"140","47.986763648","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"141","47.987105744","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4686 Ack=5587 Win=65535 Len=0"
"142","48.118727812","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"143","48.118778300","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=5587 Ack=4799 Win=65535 Len=0"
"144","50.017929641","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"145","50.018323260","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4799 Ack=5754 Win=65535 Len=0"
"146","50.103261161","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"147","50.103294970","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=5754 Ack=4912 Win=65535 Len=0"
"148","51.998029133","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"149","51.998533510","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=4912 Ack=5921 Win=65535 Len=0"
"150","52.080581298","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"151","52.080693190","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=5921 Ack=5025 Win=65535 Len=0"
"152","54.007883315","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"153","54.008345687","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=5025 Ack=6070 Win=65535 Len=0"
"154","54.085845447","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"155","54.085873479","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6070 Ack=5138 Win=65535 Len=0"
"156","56.008710671","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"157","56.009378485","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=5138 Ack=6237 Win=65535 Len=0"
"158","56.089079700","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"159","56.089193369","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6237 Ack=5251 Win=65535 Len=0"
"160","58.007382573","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"161","58.007826231","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=5251 Ack=6404 Win=65535 Len=0"
"162","58.089630188","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"163","58.089797297","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6404 Ack=5364 Win=65535 Len=0"
"164","59.216239016","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"165","59.216515305","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6404 Ack=5493 Win=65535 Len=0"
"166","59.258483989","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"167","59.258965401","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=5493 Ack=6587 Win=65535 Len=0"
"168","59.637184018","149.154.167.99","10.0.2.15","TLSv1.2","766","Application Data"
"169","59.637663846","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6587 Ack=6203 Win=65535 Len=0"
"170","59.682511973","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"171","59.682824419","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6203 Ack=6720 Win=65535 Len=0"
"172","59.684042433","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"173","59.684355516","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6203 Ack=6903 Win=65535 Len=0"
"180","59.770145223","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"181","59.770177882","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=6903 Ack=6316 Win=65535 Len=0"
"182","59.796878002","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"183","59.797189756","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6316 Ack=7102 Win=65535 Len=0"
"184","60.012278572","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"185","60.012607068","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6316 Ack=7235 Win=65535 Len=0"
"186","60.091250682","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"187","60.133267102","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=7235 Ack=6429 Win=65535 Len=0"
"188","60.140676150","149.154.167.99","10.0.2.15","TLSv1.2","235","Application Data"
"189","60.140733620","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=7235 Ack=6608 Win=65535 Len=0"
"190","60.160893374","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"191","60.161232571","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6608 Ack=7434 Win=65535 Len=0"
"192","62.014552785","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"193","62.014901373","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6608 Ack=7583 Win=65535 Len=0"
