"No.","Time","Source","Destination","Protocol","Length","Info"
"285","74.169987808","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=5601 Ack=7165 Win=65535 Len=0"
"286","74.289868866","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"287","74.289959934","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7165 Ack=5714 Win=65535 Len=0"
"288","76.156230417","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"289","76.156821286","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=5714 Ack=7298 Win=65535 Len=0"
"290","76.239419065","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"291","76.239489744","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7298 Ack=5827 Win=65535 Len=0"
"292","78.158039567","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"293","78.158337537","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=5827 Ack=7465 Win=65535 Len=0"
"294","78.243247460","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"295","78.243297560","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7465 Ack=5940 Win=65535 Len=0"
"296","80.186862670","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"297","80.187245481","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=5940 Ack=7598 Win=65535 Len=0"
"298","80.291984509","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"299","80.292076605","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7598 Ack=6053 Win=65535 Len=0"
"300","82.188121282","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"301","82.188663414","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=6053 Ack=7765 Win=65535 Len=0"
"302","82.284410453","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"303","82.284508538","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7765 Ack=6166 Win=65535 Len=0"
"304","84.185250559","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"305","84.185571731","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=6166 Ack=7948 Win=65535 Len=0"
"306","84.273794190","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"307","84.273869670","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=7948 Ack=6279 Win=65535 Len=0"
"308","86.195756567","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"309","86.196147005","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=6279 Ack=8115 Win=65535 Len=0"
"310","86.275393253","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"311","86.275463366","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=8115 Ack=6392 Win=65535 Len=0"
"312","88.206349091","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"313","88.207411434","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=6392 Ack=8248 Win=65535 Len=0"
"314","88.304840477","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"315","88.304898611","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=8248 Ack=6505 Win=65535 Len=0"
"316","90.202908512","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"317","90.203235878","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=6505 Ack=8381 Win=65535 Len=0"
"318","90.282353974","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
