"No.","Time","Source","Destination","Protocol","Length","Info"
"420","83.784443578","149.154.167.99","10.0.2.15","TLSv1.3","692","Application Data, Application Data, Application Data"
"421","83.785898264","149.154.167.99","10.0.2.15","TLSv1.3","241","Application Data"
"422","83.786462891","10.0.2.15","149.154.167.99","TLSv1.3","87","Application Data"
"423","83.787181955","149.154.167.99","10.0.2.15","TCP","62","443  >  45104 [ACK] Seq=6518 Ack=1100 Win=65535 Len=0"
"424","84.184908540","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"425","84.185399610","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6803 Ack=9506 Win=65535 Len=0"
"426","84.304861448","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"427","84.304895859","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=9506 Ack=6916 Win=65535 Len=0"
"428","86.209300977","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"429","86.209676469","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=6916 Ack=9655 Win=65535 Len=0"
"430","86.295943109","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"431","86.295984476","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=9655 Ack=7029 Win=65535 Len=0"
"432","88.214898276","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"433","88.215221895","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=7029 Ack=9788 Win=65535 Len=0"
"434","88.292629276","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"435","88.292696061","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=9788 Ack=7142 Win=65535 Len=0"
"436","90.279077472","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"437","90.279751576","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=7142 Ack=9955 Win=65535 Len=0"
"438","90.376359546","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"439","90.376477773","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=9955 Ack=7255 Win=65535 Len=0"
"440","92.270688394","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"441","92.271057042","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=7255 Ack=10138 Win=65535 Len=0"
"442","92.312472962","149.154.167.99","10.0.2.15","TLSv1.2","718","Application Data"
"443","92.312635819","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=10138 Ack=7917 Win=65535 Len=0"
"444","92.349061823","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"445","92.349135161","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"446","92.349307798","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8030 Ack=10337 Win=65535 Len=0"
"447","92.350178576","10.0.2.15","149.154.167.99","TLSv1.2","173","Application Data"
"448","92.350476919","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8030 Ack=10454 Win=65535 Len=0"
"449","92.434481083","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"450","92.444568668","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"451","92.449676608","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8143 Ack=10587 Win=65535 Len=0"
"452","94.302615151","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"453","94.302900044","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8143 Ack=10720 Win=65535 Len=0"
"454","94.391667961","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"455","94.447224138","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=10720 Ack=8256 Win=65535 Len=0"
"456","96.311199483","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"457","96.311883688","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8256 Ack=10887 Win=65535 Len=0"
"458","96.391073215","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"459","96.391239168","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=10887 Ack=8369 Win=65535 Len=0"
"460","98.303898776","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"461","98.304130771","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8369 Ack=11054 Win=65535 Len=0"
"462","98.387379218","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"463","98.387480768","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11054 Ack=8482 Win=65535 Len=0"
"464","100.312865803","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"465","100.313307739","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8482 Ack=11203 Win=65535 Len=0"
"466","100.470046212","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"467","100.470083098","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11203 Ack=8595 Win=65535 Len=0"
"468","102.302113035","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"469","102.302388691","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8595 Ack=11370 Win=65535 Len=0"
"470","102.391825930","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"471","102.391880923","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11370 Ack=8708 Win=65535 Len=0"
"472","104.310481427","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"473","104.310756495","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8708 Ack=11569 Win=65535 Len=0"
"474","104.417091618","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"475","104.417150463","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11569 Ack=8821 Win=65535 Len=0"
"476","104.880023392","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"477","104.880064144","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11569 Ack=8984 Win=65535 Len=0"
"478","104.896527086","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"479","104.896806273","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8984 Ack=11752 Win=65535 Len=0"
"480","106.307725896","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"481","106.308123182","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=8984 Ack=11919 Win=65535 Len=0"
"482","106.395065076","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"483","106.437246427","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=11919 Ack=9097 Win=65535 Len=0"
"484","107.593472257","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"485","107.593836930","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9097 Ack=12068 Win=65535 Len=0"
"486","107.752148100","149.154.167.99","10.0.2.15","TLSv1.2","507","Application Data"
"487","107.752255850","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=12068 Ack=9548 Win=65535 Len=0"
"488","107.790503304","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"489","107.790991564","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9548 Ack=12235 Win=65535 Len=0"
"490","108.305166442","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"491","108.305797853","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9548 Ack=12384 Win=65535 Len=0"
"492","108.383249903","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"493","108.383281155","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=12384 Ack=9661 Win=65535 Len=0"
"494","110.319969452","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"495","110.320391541","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9661 Ack=12551 Win=65535 Len=0"
"496","110.398591908","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"497","110.398683719","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=12551 Ack=9774 Win=65535 Len=0"
"498","112.311207664","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"499","112.311618673","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9774 Ack=12718 Win=65535 Len=0"
