"No.","Time","Source","Destination","Protocol","Length","Info"
"446","163.378676378","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=14891 Ack=12281 Win=65535 Len=0"
"447","165.273982774","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"448","165.274397192","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12281 Ack=15024 Win=65535 Len=0"
"449","165.396839037","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"450","165.396937324","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15024 Ack=12394 Win=65535 Len=0"
"451","167.269198820","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"452","167.269538331","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12394 Ack=15207 Win=65535 Len=0"
"453","167.348447148","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"454","167.348543180","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15207 Ack=12507 Win=65535 Len=0"
"455","169.308507004","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"456","169.308887014","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12507 Ack=15340 Win=65535 Len=0"
"457","169.387511398","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"458","169.387556303","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15340 Ack=12620 Win=65535 Len=0"
"459","171.274192251","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"460","171.274659243","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12620 Ack=15507 Win=65535 Len=0"
"461","171.358317120","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"462","171.358394883","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15507 Ack=12733 Win=65535 Len=0"
"463","173.277224339","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"464","173.277645830","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12733 Ack=15690 Win=65535 Len=0"
"465","173.381467283","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"466","173.381498039","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15690 Ack=12846 Win=65535 Len=0"
"467","175.315559459","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"468","175.315955857","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12846 Ack=15889 Win=65535 Len=0"
"469","175.433754000","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"470","175.433791046","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=15889 Ack=12959 Win=65535 Len=0"
"471","177.287589819","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"472","177.287972622","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=12959 Ack=16072 Win=65535 Len=0"
"473","177.367484590","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"474","177.367510534","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=16072 Ack=13072 Win=65535 Len=0"
"475","179.301047164","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"476","179.301914408","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=13072 Ack=16205 Win=65535 Len=0"
"477","179.458833808","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"478","179.458883477","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=16205 Ack=13185 Win=65535 Len=0"
