"No.","Time","Source","Destination","Protocol","Length","Info"
"334","132.560904499","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13812 Ack=10905 Win=65535 Len=0"
"335","134.474841683","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"336","134.475136385","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=10905 Ack=13995 Win=65535 Len=0"
"337","134.553651407","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"338","134.553698710","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13995 Ack=11018 Win=65535 Len=0"
"339","136.476192821","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"340","136.476762705","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11018 Ack=14128 Win=65535 Len=0"
"341","136.556211616","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"342","136.556262442","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14128 Ack=11131 Win=65535 Len=0"
"343","138.480608131","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"344","138.480924862","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11131 Ack=14261 Win=65535 Len=0"
"345","138.559243043","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"346","138.559327144","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14261 Ack=11244 Win=65535 Len=0"
"347","140.481887387","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"348","140.482320674","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11244 Ack=14460 Win=65535 Len=0"
"349","140.559907859","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"350","140.559949493","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14460 Ack=11357 Win=65535 Len=0"
"351","142.480419290","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"352","142.480754830","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11357 Ack=14643 Win=65535 Len=0"
"353","142.563025416","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"354","142.563227981","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14643 Ack=11470 Win=65535 Len=0"
"355","144.397393968","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"356","144.397434682","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14643 Ack=11633 Win=65535 Len=0"
"357","144.415520172","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"358","144.415862258","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11633 Ack=14826 Win=65535 Len=0"
"359","144.485292002","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"360","144.485576806","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11633 Ack=15009 Win=65535 Len=0"
"361","144.573692599","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"362","144.626619054","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15009 Ack=11746 Win=65535 Len=0"
"363","146.498995557","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"364","146.499301345","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11746 Ack=15192 Win=65535 Len=0"
"365","146.579692529","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"366","146.579749715","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15192 Ack=11859 Win=65535 Len=0"
"367","148.488311454","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"368","148.488675683","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11859 Ack=15375 Win=65535 Len=0"
"369","148.587407127","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"370","148.587494936","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15375 Ack=11972 Win=65535 Len=0"
"371","150.498638086","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"372","150.499070402","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11972 Ack=15508 Win=65535 Len=0"
"373","150.580397068","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"374","150.580432080","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15508 Ack=12085 Win=65535 Len=0"
"375","151.681784997","149.154.167.99","10.0.2.15","TLSv1.2","587","Application Data"
"376","151.681904603","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15508 Ack=12616 Win=65535 Len=0"
"377","151.733293619","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"378","151.733555251","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12616 Ack=15657 Win=65535 Len=0"
"379","151.733949613","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"380","151.734166146","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12616 Ack=15824 Win=65535 Len=0"
"381","151.814643806","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"382","151.814690085","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15824 Ack=12729 Win=65535 Len=0"
"383","151.825041851","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"384","151.825272405","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12729 Ack=15957 Win=65535 Len=0"
"385","152.506302087","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"386","152.507084445","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12729 Ack=16140 Win=65535 Len=0"
"387","152.592274413","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"388","152.637533613","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16140 Ack=12842 Win=65535 Len=0"
