"No.","Time","Source","Destination","Protocol","Length","Info"
"73","13.209951091","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1308 Ack=2013 Win=65535 Len=0"
"74","13.297226921","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"75","13.297300335","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=2013 Ack=1421 Win=62780 Len=0"
"76","13.330189387","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"77","13.330455867","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1421 Ack=2180 Win=65535 Len=0"
"78","14.017647102","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"79","14.018174625","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1421 Ack=2329 Win=65535 Len=0"
"80","14.104616891","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"81","14.147256723","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=2329 Ack=1534 Win=62780 Len=0"
"82","14.488258672","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"83","14.488668371","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1534 Ack=2462 Win=65535 Len=0"
"84","14.581323568","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"85","14.581355288","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=2462 Ack=1647 Win=62780 Len=0"
"86","14.594806776","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"87","14.595133753","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1647 Ack=2645 Win=65535 Len=0"
"88","16.013106461","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"89","16.013397943","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1647 Ack=2812 Win=65535 Len=0"
"90","16.091016840","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"91","16.131595504","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=2812 Ack=1760 Win=62780 Len=0"
"92","18.023358406","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"93","18.023834628","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1760 Ack=2979 Win=65535 Len=0"
"94","18.307994027","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"95","18.308033034","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=2979 Ack=1873 Win=62780 Len=0"
"96","19.353774357","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"97","19.355651049","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1873 Ack=3162 Win=65535 Len=0"
"98","19.522833978","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"99","19.522938632","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=3162 Ack=1986 Win=62780 Len=0"
"100","19.537279147","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"101","19.537794884","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1986 Ack=3329 Win=65535 Len=0"
"102","20.016631423","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"103","20.016956682","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=1986 Ack=3512 Win=65535 Len=0"
"104","20.196331716","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"105","20.243123550","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=3512 Ack=2099 Win=62780 Len=0"
"106","22.019672527","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"107","22.020088502","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2099 Ack=3645 Win=65535 Len=0"
"108","22.107518828","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"109","22.107551007","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=3645 Ack=2212 Win=62780 Len=0"
"110","22.563358766","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"111","22.563749951","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2212 Ack=3828 Win=65535 Len=0"
"112","22.653141695","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"113","22.653220693","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=3828 Ack=2325 Win=62780 Len=0"
"114","22.661556208","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"115","22.661859137","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2325 Ack=3977 Win=65535 Len=0"
"116","24.025237172","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"117","24.025572904","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2325 Ack=4126 Win=65535 Len=0"
"118","24.104295357","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"119","24.149006007","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=4126 Ack=2438 Win=62780 Len=0"
"120","26.024048581","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"121","26.024336320","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2438 Ack=4293 Win=65535 Len=0"
"122","26.102511679","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"123","26.102543975","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=4293 Ack=2551 Win=62780 Len=0"
"124","28.029993072","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"125","28.030410459","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2551 Ack=4426 Win=65535 Len=0"
"126","28.110828646","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"127","28.110868905","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=4426 Ack=2664 Win=62780 Len=0"
"128","29.526311794","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"129","29.526988736","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2664 Ack=4609 Win=65535 Len=0"
"130","29.527392456","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"131","29.528274098","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2664 Ack=4792 Win=65535 Len=0"
"132","29.529047418","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"133","29.529403370","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2664 Ack=4991 Win=65535 Len=0"
"134","29.607559632","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"135","29.607824369","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2664 Ack=5190 Win=65535 Len=0"
"136","29.661271126","149.154.167.99","10.0.2.15","TLSv1.2","251","Application Data"
"137","29.661317006","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5190 Ack=2859 Win=62780 Len=0"
"138","29.668224811","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"139","29.668250607","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5190 Ack=2988 Win=62780 Len=0"
"140","29.668946884","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"141","29.669176395","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2988 Ack=5339 Win=65535 Len=0"
"142","29.676744446","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"143","29.677102780","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=2988 Ack=5488 Win=65535 Len=0"
"144","29.682152745","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"145","29.707336324","10.0.2.15","149.154.167.99","TLSv1.2","173","Application Data"
"146","29.707674284","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3117 Ack=5605 Win=65535 Len=0"
"147","29.708264375","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"148","29.708491395","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3117 Ack=5738 Win=65535 Len=0"
"149","29.748624275","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"150","29.757777683","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"151","29.758119761","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3230 Ack=5871 Win=65535 Len=0"
"152","29.843380376","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"153","29.861783650","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"154","29.862059304","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3343 Ack=6004 Win=65535 Len=0"
"155","30.023634285","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"156","30.023912745","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3343 Ack=6171 Win=65535 Len=0"
"157","30.110514488","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"158","30.156474529","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6171 Ack=3456 Win=62780 Len=0"
"159","32.026007515","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"160","32.026342019","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3456 Ack=6304 Win=65535 Len=0"
"161","32.171627545","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"162","32.171677354","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6304 Ack=3569 Win=62780 Len=0"
"163","34.066317004","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"164","34.066685901","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3569 Ack=6437 Win=65535 Len=0"
"165","34.147001450","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"166","34.147107435","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6437 Ack=3682 Win=62780 Len=0"
"167","34.916102757","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"168","34.916580271","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3682 Ack=6586 Win=65535 Len=0"
"169","35.012556669","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"170","35.012612376","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6586 Ack=3795 Win=62780 Len=0"
"171","35.065049110","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"172","35.065539288","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3795 Ack=6785 Win=65535 Len=0"
"173","36.036194054","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"174","36.036585657","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3795 Ack=6934 Win=65535 Len=0"
"175","36.117979971","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"176","36.118012691","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6934 Ack=3908 Win=62780 Len=0"
"177","38.067064557","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"178","38.067397265","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3908 Ack=7133 Win=65535 Len=0"
"179","38.146839208","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"180","38.146915066","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7133 Ack=4021 Win=62780 Len=0"
"181","38.435022359","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"182","38.435141257","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"183","38.435294787","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4021 Ack=7332 Win=65535 Len=0"
"184","38.435777100","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4021 Ack=7515 Win=65535 Len=0"
"185","38.529229472","149.154.167.99","10.0.2.15","TLSv1.2","374","Application Data"
"186","38.529267534","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7515 Ack=4339 Win=62780 Len=0"
"187","38.541336041","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"188","38.541723143","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4339 Ack=7714 Win=65535 Len=0"
"189","38.542123536","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"190","38.542361111","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4339 Ack=7881 Win=65535 Len=0"
"191","40.055003838","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"192","40.055322066","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4339 Ack=8080 Win=65535 Len=0"
"193","40.134337529","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"194","40.175293971","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8080 Ack=4452 Win=62780 Len=0"
"195","42.038253639","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"196","42.038614840","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4452 Ack=8229 Win=65535 Len=0"
"197","42.147924072","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"198","42.147961568","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8229 Ack=4565 Win=62780 Len=0"
"199","44.048790207","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"200","44.049140257","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4565 Ack=8378 Win=65535 Len=0"
"201","44.129048703","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"202","44.129146865","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8378 Ack=4678 Win=62780 Len=0"
"203","46.046568943","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"204","46.047291710","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4678 Ack=8545 Win=65535 Len=0"
"205","46.130322265","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"206","46.130350005","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8545 Ack=4791 Win=62780 Len=0"
"207","48.039066097","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"208","48.039562019","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4791 Ack=8678 Win=65535 Len=0"
"209","48.118470265","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"210","48.118518966","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8678 Ack=4904 Win=62780 Len=0"
"211","49.106352290","10.0.2.15","149.154.167.99","TLSv1.2","95","Application Data"
"212","49.106560253","10.0.2.15","149.154.167.99","TLSv1.2","95","Application Data"
"213","49.106688126","149.154.167.99","10.0.2.15","TCP","62","443  >  36698 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"214","49.106688361","149.154.167.99","10.0.2.15","TCP","62","443  >  36690 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"215","49.106831448","10.0.2.15","149.154.167.99","TLSv1.2","80","Application Data"
"216","49.106850790","10.0.2.15","149.154.167.99","TCP","56","36698  >  443 [FIN, ACK] Seq=64 Ack=1 Win=62780 Len=0"
"217","49.107157481","149.154.167.99","10.0.2.15","TCP","62","443  >  36698 [ACK] Seq=1 Ack=64 Win=65535 Len=0"
"218","49.107157512","149.154.167.99","10.0.2.15","TCP","62","443  >  36698 [ACK] Seq=1 Ack=65 Win=65535 Len=0"
"219","49.107213035","10.0.2.15","149.154.167.99","TLSv1.2","80","Application Data"
"220","49.107232872","10.0.2.15","149.154.167.99","TCP","56","36690  >  443 [FIN, ACK] Seq=64 Ack=1 Win=62780 Len=0"
"221","49.107519474","149.154.167.99","10.0.2.15","TCP","62","443  >  36690 [ACK] Seq=1 Ack=64 Win=65535 Len=0"
"222","49.107519673","149.154.167.99","10.0.2.15","TCP","62","443  >  36690 [ACK] Seq=1 Ack=65 Win=65535 Len=0"
"223","49.185257258","149.154.167.99","10.0.2.15","TCP","62","443  >  36690 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0"
"224","49.185297484","10.0.2.15","149.154.167.99","TCP","56","36690  >  443 [ACK] Seq=65 Ack=2 Win=62780 Len=0"
"225","49.193885574","149.154.167.99","10.0.2.15","TCP","62","443  >  36698 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0"
"226","49.193913055","10.0.2.15","149.154.167.99","TCP","56","36698  >  443 [ACK] Seq=65 Ack=2 Win=62780 Len=0"
"227","50.052280398","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"228","50.052784724","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4904 Ack=8811 Win=65535 Len=0"
"229","50.131656543","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"230","50.131683407","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8811 Ack=5017 Win=62780 Len=0"
"231","52.052736772","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"232","52.053073614","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5017 Ack=8994 Win=65535 Len=0"
"233","52.132701419","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"234","52.132729278","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8994 Ack=5130 Win=62780 Len=0"
"235","54.046305747","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"236","54.046541602","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5130 Ack=9127 Win=65535 Len=0"
"237","54.126876478","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"238","54.126929186","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=9127 Ack=5243 Win=62780 Len=0"
"239","56.058537090","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"240","56.058787739","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5243 Ack=9326 Win=65535 Len=0"
"241","56.144596158","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"242","56.144631945","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=9326 Ack=5356 Win=62780 Len=0"
"243","58.048057399","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"244","58.048366420","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5356 Ack=9525 Win=65535 Len=0"
"245","58.136973724","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"246","58.137005432","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=9525 Ack=5469 Win=62780 Len=0"
"247","59.591023091","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"248","59.591294188","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5469 Ack=9658 Win=65535 Len=0"
"249","59.677775624","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"250","59.677806068","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=9658 Ack=5582 Win=62780 Len=0"
"251","59.697753449","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"252","59.698131354","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=9841 Win=65535 Len=0"
"253","60.059157137","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"254","60.059581788","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=9990 Win=65535 Len=0"
"255","60.090495049","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"256","60.090845035","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=10157 Win=65535 Len=0"
"257","60.096766904","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"258","60.097646021","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=10306 Win=65535 Len=0"
"259","60.109200232","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"260","60.109482282","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=10473 Win=65535 Len=0"
"261","60.124732782","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"262","60.125016119","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5582 Ack=10640 Win=65535 Len=0"
"263","60.154747520","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"264","60.195646683","149.154.167.99","10.0.2.15","TLSv1.2","235","Application Data"
"265","60.195678077","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=10640 Ack=5874 Win=62780 Len=0"
"266","60.201222048","149.154.167.99","10.0.2.15","TLSv1.2","718","Application Data"
"267","60.203178443","149.154.167.99","10.0.2.15","TLSv1.2","235","Application Data"
"268","60.203473962","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=10640 Ack=6715 Win=62780 Len=0"
"269","60.213453102","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"270","60.259314888","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=10640 Ack=6828 Win=62780 Len=0"
"271","60.277672793","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"272","60.278080976","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6828 Ack=10823 Win=65535 Len=0"
"273","60.282318519","10.0.2.15","149.154.167.99","TLSv1.2","173","Application Data"
"274","60.282553724","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6828 Ack=10940 Win=65535 Len=0"
"275","60.287088666","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"276","60.287361528","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6828 Ack=11123 Win=65535 Len=0"
"277","60.289281529","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"278","60.289516723","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6828 Ack=11322 Win=65535 Len=0"
"279","60.291197475","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"280","60.291425370","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6828 Ack=11455 Win=65535 Len=0"
"281","60.366292054","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"282","60.366337327","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=11455 Ack=6941 Win=62780 Len=0"
"283","60.377475511","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"284","60.377799263","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6941 Ack=11604 Win=65535 Len=0"
"285","62.083728460","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
