"No.","Time","Source","Destination","Protocol","Length","Info"
"71","24.007865775","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"72","24.008782104","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=2229 Ack=3209 Win=65535 Len=0"
"73","24.123527118","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"74","24.123622983","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=3209 Ack=2342 Win=65535 Len=0"
"75","26.011835080","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"76","26.012921015","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=2342 Ack=3392 Win=65535 Len=0"
"77","26.082205055","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"78","26.082415558","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=3392 Ack=2455 Win=65535 Len=0"
"79","28.078190683","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"80","28.079711323","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=2455 Ack=3591 Win=65535 Len=0"
"81","28.145582250","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"82","28.145791820","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=3591 Ack=2568 Win=65535 Len=0"
"83","29.561491154","149.154.167.99","10.0.2.15","TLSv1.2","1374","Application Data"
"84","29.561593464","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=3591 Ack=3886 Win=65535 Len=0"
"85","29.692216399","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"86","29.692705148","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=3886 Ack=3724 Win=65535 Len=0"
"87","29.693808534","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"88","29.694319728","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=3886 Ack=3873 Win=65535 Len=0"
"89","29.765498720","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"90","29.765607696","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=3873 Ack=3999 Win=65535 Len=0"
"91","29.800489674","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"92","29.801409238","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=3999 Ack=4022 Win=65535 Len=0"
"93","30.020564505","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"94","30.021426561","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=3999 Ack=4221 Win=65535 Len=0"
"95","30.109797938","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"96","30.151366363","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=4221 Ack=4112 Win=65535 Len=0"
"97","32.029052572","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"98","32.030251538","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4112 Ack=4388 Win=65535 Len=0"
"99","32.097992818","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"100","32.098085126","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=4388 Ack=4225 Win=65535 Len=0"
"101","34.095272696","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"102","34.096160263","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4225 Ack=4587 Win=65535 Len=0"
"103","34.162410659","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"104","34.162518803","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=4587 Ack=4338 Win=65535 Len=0"
"105","36.036392498","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"106","36.037446608","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4338 Ack=4736 Win=65535 Len=0"
"107","36.103039553","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"108","36.103144769","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=4736 Ack=4451 Win=65535 Len=0"
"109","38.036257483","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"110","38.037292497","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4451 Ack=4919 Win=65535 Len=0"
"111","38.103434517","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"112","38.103550613","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=4919 Ack=4564 Win=65535 Len=0"
"113","40.092586894","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"114","40.093408719","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4564 Ack=5068 Win=65535 Len=0"
"115","40.162745973","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"116","40.162829759","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5068 Ack=4677 Win=65535 Len=0"
"117","41.337649072","149.154.167.99","10.0.2.15","TLSv1.2","219","Application Data"
"118","41.337741542","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5068 Ack=4840 Win=65535 Len=0"
"119","41.385487919","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"120","41.386259540","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4840 Ack=5201 Win=65535 Len=0"
"121","42.039902225","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"122","42.040717926","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4840 Ack=5400 Win=65535 Len=0"
"123","42.106986172","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"124","42.107067838","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5400 Ack=4953 Win=65535 Len=0"
"125","44.078466561","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"126","44.079278336","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=4953 Ack=5567 Win=65535 Len=0"
"127","44.152103010","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"128","44.152176934","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5567 Ack=5066 Win=65535 Len=0"
"129","46.079129071","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"130","46.080031944","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5066 Ack=5750 Win=65535 Len=0"
"131","46.148752797","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"132","46.148852146","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5750 Ack=5179 Win=65535 Len=0"
"133","48.060375782","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"134","48.061226022","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5179 Ack=5949 Win=65535 Len=0"
"135","48.127572236","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"136","48.127672378","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=5949 Ack=5292 Win=65535 Len=0"
"137","50.095760304","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"138","50.096675062","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5292 Ack=6116 Win=65535 Len=0"
"139","50.166530396","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"140","50.166626971","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6116 Ack=5405 Win=65535 Len=0"
"141","52.096361568","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"142","52.097223310","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5405 Ack=6315 Win=65535 Len=0"
"143","52.163610235","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"144","52.163721273","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6315 Ack=5518 Win=65535 Len=0"
"176","54.073349646","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"177","54.074375252","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5518 Ack=6498 Win=65535 Len=0"
"178","54.179598534","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"179","54.179768030","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6498 Ack=5631 Win=65535 Len=0"
"180","56.109179439","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"181","56.110018506","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5631 Ack=6631 Win=65535 Len=0"
"182","56.177929750","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"183","56.178021376","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6631 Ack=5744 Win=65535 Len=0"
"184","58.103412583","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"185","58.104344122","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5744 Ack=6814 Win=65535 Len=0"
"186","58.170411243","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"187","58.170511546","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6814 Ack=5857 Win=65535 Len=0"
"188","60.074265612","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"189","60.075270288","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5857 Ack=6963 Win=65535 Len=0"
"190","60.142735889","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"191","60.142840135","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=6963 Ack=5970 Win=65535 Len=0"
"192","62.115732894","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"193","62.116680828","149.154.167.99","10.0.2.15","TCP","62","443  >  36716 [ACK] Seq=5970 Ack=7146 Win=65535 Len=0"
"194","62.208504456","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"195","62.208598505","10.0.2.15","149.154.167.99","TCP","56","36716  >  443 [ACK] Seq=7146 Ack=6083 Win=65535 Len=0"
